Samples	axisX	axisY	axisZ	DB	Tissue
GTEX-1I1GU-1926-SM-ADEHK	2.4974728	7.4342194	1.3042234	GTEx	Blood Vessel
GTEX-1I1GU-2026-SM-CGQF8	6.250456	7.762534	5.0323057	GTEx	Tibial Nerve
GTEX-1I1GU-2126-SM-CGQF9	2.7002487	15.839653	3.7262003	GTEx	Muscle
GTEX-1I1GU-2226-SM-CGQFA	4.465012	5.6917295	4.85005	GTEx	Skin
GTEX-1I1GU-2326-SM-CGQFB	8.4311285	8.500937	-2.375988	GTEx	Adipose Tissue
GTEX-1I1GV-0005-SM-AHZ27	6.678257	6.7580147	6.629333	GTEx	Blood
GTEX-1I1GV-0011-R10a-SM-CE6S6	4.5445085	2.5164952	4.320157	GTEx	Brain
GTEX-1I1GV-0011-R11a-SM-CJI3Z	6.530309	10.455474	7.283844	GTEx	Brain
GTEX-1I1GV-0011-R1a-SM-CL559	6.3279524	6.1394463	6.5378213	GTEx	Brain
GTEX-1I1GV-0011-R2a-SM-ARZLF	6.8052497	9.93346	7.0917687	GTEx	Brain
GTEX-1I1GV-0011-R3a-SM-CL557	6.4078817	11.006007	7.335706	GTEx	Brain
GTEX-1I1GV-0011-R5b-SM-CKZPD	5.8932853	5.6064477	5.985125	GTEx	Brain
GTEX-1I1GV-0011-R6b-SM-ARU6Q	7.17033	8.7343445	6.908142	GTEx	Brain
GTEX-1I1GV-0011-R7a-SM-ARU6R	5.9616594	11.609535	7.561242	GTEx	Brain
GTEX-1I1GV-0011-R9b-SM-ARZLE	6.124275	7.7010484	5.1003637	GTEx	Brain
GTEX-1I1GV-0126-SM-CL55G	2.4633672	7.187467	1.4172193	GTEx	Muscle
GTEX-1I1GV-0226-SM-CM2TH	2.2313514	5.7765617	-0.322031	GTEx	Tibial Nerve
GTEX-1I1GV-0326-SM-ARL7L	2.8755317	6.828687	2.246846	GTEx	Blood Vessel
GTEX-1I1GV-0426-SM-ARZLX	3.7708292	14.159175	3.3936536	GTEx	Adipose Tissue
GTEX-1I1GV-0526-SM-A9G29	3.0631614	15.968918	3.415713	GTEx	Skin
GTEX-1I1GV-0626-SM-ARL7M	8.85425	8.853423	1.1805971	GTEx	Skin
GTEX-1I1GV-0726-SM-ARZLY	-0.7849512	5.8601527	6.6484146	GTEx	Thyroid
GTEX-1I1GV-0926-SM-B2LXM	4.9267807	12.274242	8.454192	GTEx	Lung
GTEX-1I1GV-1326-SM-A96SE	6.5673037	9.163808	6.8758063	GTEx	Heart
GTEX-1I1GV-1426-SM-B2LXN	6.37167	9.160349	7.053875	GTEx	Heart
GTEX-1I1GV-1826-SM-CNNR8	4.945816	6.4800224	5.7323694	GTEx	Adrenal Gland
GTEX-1I1GV-1926-SM-CNPQH	6.4637394	8.947489	6.9627852	GTEx	Prostate
GTEX-1I1GV-2026-SM-CNPQI	7.4034133	5.068222	-1.877085	GTEx	Esophagus
GTEX-1I1GV-2226-SM-ARU7E	5.178054	6.3868423	5.917525	GTEx	Esophagus
GTEX-1I1GV-2426-SM-CGQFM	3.6578705	-2.675643	0.97885007	GTEx	Breast
GTEX-1I1GV-2526-SM-B2LXL	6.467946	5.7826996	15.144969	GTEx	Testis
GTEX-1I1GV-2926-SM-C1YS9	4.868401	3.0935092	4.956891	GTEx	Pituitary
GTEX-1I1GV-3026-SM-CNNR9	6.9897594	9.3975935	6.9456625	GTEx	Brain
GTEX-1I1GV-3126-SM-A96SF	6.367152	0.49774334	-0.7733508	GTEx	Brain
GTEX-1I1HK-0005-SM-ARZL8	6.1349225	5.535049	6.3874884	GTEx	Blood
GTEX-1I1HK-0011-R10b-SM-CJI3M	5.003444	3.7411056	5.4988823	GTEx	Brain
GTEX-1I1HK-0011-R11a-SM-B2LVN	6.9415984	9.416606	6.8791957	GTEx	Brain
GTEX-1I1HK-0011-R1b-SM-CM2T7	6.9365582	10.069219	7.1165986	GTEx	Brain
GTEX-1I1HK-0011-R5b-SM-ARU6S	7.0015473	9.73574	7.0189786	GTEx	Brain
GTEX-1I1HK-0011-R6b-SM-CM2T9	6.930439	9.326369	6.9148116	GTEx	Brain
GTEX-1I1HK-0011-R8b-SM-E8VN9	6.2956686	5.436728	6.0557237	GTEx	Brain
GTEX-1I1HK-0011-R9a-SM-CMKHK	3.099068	14.938555	3.6076145	GTEx	Brain
GTEX-1I1HK-0126-SM-COH49	3.038364	6.7840214	2.4297054	GTEx	Skin
GTEX-1I1HK-0226-SM-COH4A	6.8349466	9.3575535	6.0278325	GTEx	Adipose Tissue
GTEX-1I1HK-0326-SM-ACKW5	2.7311764	7.286483	1.6225184	GTEx	Muscle
GTEX-1I1HK-0426-SM-ADEHV	3.5370905	5.6266656	0.8876631	GTEx	Tibial Nerve
GTEX-1I1HK-0526-SM-COH4B	6.2616944	7.952559	6.5557756	GTEx	Blood Vessel
GTEX-1I1HK-0626-SM-CNPQM	6.407496	9.3671255	7.0484996	GTEx	Heart
GTEX-1I1HK-0726-SM-B2LY4	2.0669491	5.7635436	-0.5569225	GTEx	Heart
GTEX-1I1HK-0926-SM-B2LVY	10.263713	1.0612322	4.04214	GTEx	Blood Vessel
GTEX-1I1HK-1126-SM-AHZ2L	9.784583	13.776535	2.7400455	GTEx	Liver
GTEX-1I1HK-2026-SM-CNNRB	3.442282	14.910941	3.3718727	GTEx	Stomach
GTEX-1I1HK-2326-SM-CKZOH	3.3583972	6.228976	2.879529	GTEx	Skin
GTEX-1I1HK-2426-SM-ADEHX	5.971422	-0.9922895	13.183361	GTEx	Breast
GTEX-1I1HK-2626-SM-ARU7I	5.0316954	3.7792983	5.521383	GTEx	Pituitary
GTEX-1I1HK-2726-SM-AHZ2M	6.8448615	7.826737	6.7945447	GTEx	Brain
GTEX-1I1HK-2826-SM-CKZPL	7.9546905	-3.404038	10.758311	GTEx	Brain
GTEX-1I4MK-0002-SM-EZ6M9	7.793724	-1.487733	1.0783334	GTEx	Blood
GTEX-1I4MK-0006-SM-A96RI	3.1646771	14.947507	3.563211	GTEx	Blood
GTEX-1I4MK-0126-SM-CY8G6	-0.41314057	5.502345	7.934765	GTEx	Skin
GTEX-1I4MK-0326-SM-B2LWP	7.245884	5.0568933	-2.743728	GTEx	Lung
GTEX-1I4MK-0426-SM-B2LWQ	4.5069227	5.2293324	3.610522	GTEx	Esophagus
GTEX-1I4MK-0526-SM-ARL7N	2.4954023	5.5150394	-0.49607536	GTEx	Esophagus
GTEX-1I4MK-0626-SM-ARZLZ	5.12007	5.8392158	5.3528333	GTEx	Blood Vessel
GTEX-1I4MK-0726-SM-ACKWC	4.716077	5.2251945	4.1619034	GTEx	Adipose Tissue
GTEX-1I4MK-0826-SM-A9G2J	3.9949975	5.3576555	3.0868375	GTEx	Esophagus
GTEX-1I4MK-0926-SM-A9SLD	10.186187	12.715187	10.189641	GTEx	Stomach
GTEX-1I4MK-1026-SM-AHZ2H	5.7553797	5.598953	6.9465604	GTEx	Pancreas
GTEX-1I4MK-1126-SM-B2LWS	4.696763	5.896018	1.3903948	GTEx	Large Intestine
GTEX-1I4MK-1426-SM-B2LWU	4.7100525	5.6647573	10.902401	GTEx	Uterus
GTEX-1I4MK-1526-SM-CE6T1	3.531783	6.2950063	3.1962743	GTEx	Ovary
GTEX-1I4MK-1626-SM-CM2TJ	3.1228428	5.9982843	0.95611733	GTEx	Breast
GTEX-1I4MK-1726-SM-ARL7O	2.340501	8.1882105	0.78988796	GTEx	Vagina
GTEX-1I4MK-1926-SM-B2LVQ	3.5912037	6.3544984	3.553838	GTEx	Tibial Nerve
GTEX-1I4MK-2026-SM-B2LVR	3.2294164	5.8547626	-0.14115606	GTEx	Adipose Tissue
GTEX-1I4MK-2126-SM-ADEI9	3.1531441	15.149036	3.5173447	GTEx	Blood Vessel
GTEX-1I4MK-2226-SM-ACKWD	6.766766	10.157792	6.76281	GTEx	Skin
GTEX-1I4MK-2326-SM-ADEHR	5.9335303	-2.868266	5.838206	GTEx	Muscle
GTEX-1I6K6-0006-SM-ARZLA	3.1387756	15.4800825	3.4550776	GTEx	Blood
GTEX-1I6K6-0126-SM-A9SLE	2.8246834	6.870136	2.1837428	GTEx	Skin
GTEX-1I6K6-0226-SM-ADEID	6.8492155	8.679463	5.8179307	GTEx	Adipose Tissue
GTEX-1I6K6-0326-SM-CJI4A	2.2362945	7.359972	1.0507885	GTEx	Muscle
GTEX-1I6K6-0426-SM-CM2TN	2.9688342	5.98208	-0.08342505	GTEx	Tibial Nerve
GTEX-1I6K6-0526-SM-B2LVZ	6.0170608	-0.9419726	13.131701	GTEx	Blood Vessel
GTEX-1I6K6-0726-SM-B2LX4	2.9520698	6.8222704	2.2489011	GTEx	Thyroid
GTEX-1I6K6-0826-SM-ARL7Z	-0.5161958	5.5722594	7.8599896	GTEx	Breast
GTEX-1I6K6-0926-SM-AHZ2N	3.8693848	5.3770533	2.3632457	GTEx	Lung
GTEX-1I6K6-1326-SM-ARZM7	4.198056	5.8091407	4.2585516	GTEx	Esophagus
GTEX-1I6K6-1526-SM-CGQFC	3.0644271	15.102606	3.5955517	GTEx	Adipose Tissue
GTEX-1I6K6-1726-SM-CGQFD	5.703298	5.537093	6.519784	GTEx	Skin
GTEX-1I6K6-1826-SM-B2LX5	4.2741375	5.2440023	3.483518	GTEx	Large Intestine
GTEX-1I6K6-1926-SM-A96SN	4.4406657	5.2455516	3.6593401	GTEx	Large Intestine
GTEX-1I6K6-2026-SM-CGQFE	2.7742136	5.358073	2.9864376	GTEx	Esophagus
GTEX-1I6K6-2126-SM-B2LX6	6.072384	-2.689414	5.111358	GTEx	Prostate
GTEX-1I6K7-0005-SM-ARL72	2.99947	6.817459	2.5464668	GTEx	Blood
GTEX-1I6K7-0226-SM-CJI46	6.8005958	9.938423	6.6259766	GTEx	Adipose Tissue
GTEX-1I6K7-0326-SM-B2LXO	2.5875225	8.004154	1.1248509	GTEx	Muscle
GTEX-1I6K7-0426-SM-CGQFN	3.181587	5.814851	0.06651146	GTEx	Tibial Nerve
GTEX-1I6K7-0526-SM-ARL7P	6.3122373	6.979743	5.973506	GTEx	Blood Vessel
GTEX-1I6K7-0626-SM-ARL7Q	2.6956832	5.320527	-0.42653933	GTEx	Heart
GTEX-1I6K7-0826-SM-ACKWI	4.672141	5.9168487	1.3637697	GTEx	Blood Vessel
GTEX-1I6K7-1026-SM-A9SLK	8.384747	7.6516037	1.7757001	GTEx	Breast
GTEX-1I6K7-1126-SM-A96SW	-0.33260265	5.4571185	8.005227	GTEx	Thyroid
GTEX-1I6K7-1226-SM-B2LVS	3.292481	6.0475855	1.421118	GTEx	Lung
GTEX-1I6K7-1326-SM-ARZM1	7.1626806	5.0786214	-2.8147476	GTEx	Esophagus
GTEX-1I6K7-1426-SM-B2LXP	4.6875978	5.2109265	3.996469	GTEx	Esophagus
GTEX-1I6K7-1526-SM-A96SX	4.49135	6.8836126	6.517154	GTEx	Esophagus
GTEX-1I6K7-1726-SM-B2LXQ	5.2958355	5.9228187	5.614296	GTEx	Stomach
GTEX-1I6K7-1826-SM-CGQFO	2.9412646	15.696614	3.5810578	GTEx	Adipose Tissue
GTEX-1I6K7-1926-SM-B2LXR	3.0137262	5.6540246	2.4781914	GTEx	Skin
GTEX-1I6K7-2326-SM-ARZM2	3.6610248	-2.6749144	0.9813724	GTEx	Prostate
GTEX-1I6K7-2426-SM-AHZ2I	5.9607015	-2.8876784	5.7817245	GTEx	Testis
GTEX-1ICG6-0006-SM-A96RH	6.3500066	6.081318	5.3999233	GTEx	Blood
GTEX-1ICG6-0226-SM-AHZ2P	7.9595494	7.25016	2.1588533	GTEx	Adrenal Gland
GTEX-1ICG6-0426-SM-ARU7M	5.139247	12.163634	8.236005	GTEx	Thyroid
GTEX-1ICG6-0626-SM-ACKWS	-0.7134215	12.102466	-0.06352766	GTEx	Heart
GTEX-1ICG6-0726-SM-B2LY5	5.126076	9.126027	-0.9097974	GTEx	Heart
GTEX-1ICG6-1026-SM-B2LY6	3.4239047	14.772407	3.4358914	GTEx	Liver
GTEX-1ICG6-1226-SM-A9SLN	6.409161	6.7662477	6.299475	GTEx	Skin
GTEX-1ICG6-1326-SM-ACKWR	3.268615	5.951742	1.3272207	GTEx	Breast
GTEX-1ICG6-1426-SM-A96T1	4.663721	5.625025	10.788197	GTEx	Uterus
GTEX-1ICG6-1526-SM-C1YQT	3.3173485	6.242398	1.3036712	GTEx	Ovary
GTEX-1ICG6-1626-SM-ARL81	4.4650135	5.5847383	4.477836	GTEx	Vagina
GTEX-1ICG6-1726-SM-ARU7K	9.785928	13.7127905	2.8052824	GTEx	Adipose Tissue
GTEX-1ICG6-1826-SM-AHZ2O	7.243508	5.123277	-2.0423858	GTEx	Stomach
GTEX-1ICG6-1926-SM-ARU7L	4.258217	5.2993345	2.5832827	GTEx	Esophagus
GTEX-1ICG6-2026-SM-CE6SX	3.9736187	5.4719863	2.0748668	GTEx	Esophagus
GTEX-1ICG6-2126-SM-CE6T2	4.0255027	5.3373857	2.5094724	GTEx	Esophagus
GTEX-1ICG6-2226-SM-B2LY7	3.0594444	15.527022	3.5139313	GTEx	Large Intestine
GTEX-1ICG6-2526-SM-CGQFZ	4.701055	5.755276	5.1662703	GTEx	Skin
GTEX-1ICG6-2626-SM-CGQG1	6.759305	8.536811	5.69134	GTEx	Adipose Tissue
GTEX-1ICG6-2726-SM-CKZPN	2.8106296	7.251366	1.7122656	GTEx	Muscle
GTEX-1ICG6-2826-SM-ADEIJ	3.4499128	5.735643	1.2436593	GTEx	Tibial Nerve
GTEX-1ICG6-2926-SM-COH4C	6.165054	-2.9688911	5.243304	GTEx	Blood Vessel
GTEX-1ICLY-0005-SM-A9G16	3.0870597	15.0680685	3.5884326	GTEx	Blood
GTEX-1ICLY-0126-SM-D4P36	3.4072235	6.4788923	3.1828692	GTEx	Skin
GTEX-1ICLY-0226-SM-ARL7R	6.781734	8.563673	5.7456274	GTEx	Adipose Tissue
GTEX-1ICLY-0326-SM-ARL7S	2.3095698	8.210433	0.7473878	GTEx	Muscle
GTEX-1ICLY-0426-SM-ARL7T	3.5411668	5.6188564	0.79690015	GTEx	Tibial Nerve
GTEX-1ICLY-0526-SM-A9G36	7.691247	7.589086	1.9913498	GTEx	Blood Vessel
GTEX-1ICLY-0726-SM-A96TB	2.8180168	16.025835	3.5921926	GTEx	Thyroid
GTEX-1ICLY-0826-SM-CMKG1	5.949286	7.261499	6.156494	GTEx	Skin
GTEX-1ICLY-0926-SM-CM2RJ	2.141782	5.7177224	-0.5409936	GTEx	Lung
GTEX-1ICLY-1126-SM-D4P37	5.437702	11.93106	7.9942417	GTEx	Blood Vessel
GTEX-1ICLY-1326-SM-CJI47	3.0761058	6.326974	3.143874	GTEx	Heart
GTEX-1ICLY-1426-SM-CJI48	5.260973	8.964084	-0.79431117	GTEx	Adipose Tissue
GTEX-1ICLY-1526-SM-C1YS4	5.034326	6.4914336	5.6843977	GTEx	Liver
GTEX-1ICLY-1726-SM-B2LVT	3.0437295	5.6046405	2.464287	GTEx	Breast
GTEX-1ICLY-2226-SM-ARZM3	4.1009355	5.8943324	5.056646	GTEx	Esophagus
GTEX-1ICLY-2326-SM-CL53F	3.66854	-2.662456	0.9842096	GTEx	Esophagus
GTEX-1ICLY-2926-SM-C1YS5	5.4923377	4.757885	6.1488504	GTEx	Testis
GTEX-1ICLZ-0011-R10a-SM-A9SM2	4.6621842	2.0706856	3.5348575	GTEx	Brain
GTEX-1ICLZ-0011-R11a-SM-CJI3N	6.098729	5.9358788	6.4030576	GTEx	Brain
GTEX-1ICLZ-0011-R1b-SM-A9SM3	7.0020633	8.307888	7.130517	GTEx	Brain
GTEX-1ICLZ-0011-R4a-SM-CMKHL	5.1714907	3.7929611	5.5015397	GTEx	Brain
GTEX-1ICLZ-0011-R6b-SM-A9G3A	5.3682065	4.097555	5.655106	GTEx	Brain
GTEX-1ICLZ-0011-R7a-SM-ARZLU	7.173644	8.13443	6.8560925	GTEx	Brain
GTEX-1ICLZ-0011-R8b-SM-ACKX4	6.3392005	5.50757	6.108064	GTEx	Brain
GTEX-1ICLZ-0011-R9a-SM-ARL7E	3.214085	15.671509	3.3588655	GTEx	Brain
GTEX-1ICLZ-0126-SM-CKZPO	2.298071	6.658284	1.6351721	GTEx	Skin
GTEX-1ICLZ-0226-SM-CKZPP	3.3712146	15.211474	3.333505	GTEx	Adipose Tissue
GTEX-1ICLZ-0326-SM-ARL82	3.7710862	6.204975	4.491627	GTEx	Skin
GTEX-1ICLZ-0426-SM-B2LW2	8.470552	8.4238615	1.377466	GTEx	Breast
GTEX-1ICLZ-0526-SM-ARZM8	6.7215033	9.20327	7.147276	GTEx	Thyroid
GTEX-1ICLZ-0626-SM-ARL83	2.1226285	7.330118	0.9592858	GTEx	Muscle
GTEX-1ICLZ-0726-SM-ARL84	2.774257	6.5650826	2.1694875	GTEx	Tibial Nerve
GTEX-1ICLZ-0826-SM-B2LW3	1.838327	6.2762237	1.1155193	GTEx	Blood Vessel
GTEX-1ICLZ-0926-SM-CKZPQ	5.68262	11.52555	7.8909125	GTEx	Lung
GTEX-1ICLZ-1026-SM-A9SLF	2.1401148	6.202822	1.1789562	GTEx	Heart
GTEX-1ICLZ-1426-SM-CKZPR	2.285352	6.512062	1.8431356	GTEx	Esophagus
GTEX-1ICLZ-1626-SM-CE6SS	1.9760298	6.2141337	1.000353	GTEx	Adipose Tissue
GTEX-1ICLZ-2426-SM-CKZOD	1.8437266	6.270789	1.1418198	GTEx	Large Intestine
GTEX-1ICLZ-2626-SM-A9G2K	6.7305703	7.0961137	6.7141194	GTEx	Prostate
GTEX-1ICLZ-2826-SM-CL53U	6.4704742	4.9638953	15.334967	GTEx	Brain
GTEX-1ICLZ-2926-SM-C1YSB	1.9819728	-3.2532086	5.077324	GTEx	Pituitary
GTEX-1IDFM-0005-SM-ADEGX	2.785721	15.765596	3.6740685	GTEx	Blood
GTEX-1IDFM-0126-SM-COH2V	2.9313993	6.4487786	2.911894	GTEx	Skin
GTEX-1IDFM-0226-SM-CMKFX	2.849559	16.146069	3.5472934	GTEx	Adipose Tissue
GTEX-1IDFM-0326-SM-ARL7V	2.4330108	6.4092155	2.5504851	GTEx	Skin
GTEX-1IDFM-0426-SM-B2LVV	6.430614	9.747486	7.2688446	GTEx	Breast
GTEX-1IDFM-1126-SM-A96SY	3.702946	5.7094865	4.277681	GTEx	Esophagus
GTEX-1IDFM-1526-SM-ARL7U	2.0353134	7.407303	0.8730755	GTEx	Muscle
GTEX-1IDFM-1726-SM-B2LVU	5.784872	11.704169	7.6742735	GTEx	Tibial Nerve
GTEX-1IDFM-2826-SM-ACKWJ	5.784339	7.1274433	6.3865647	GTEx	Brain
GTEX-1IDFM-2926-SM-CNNPH	6.4320855	-2.7915835	4.400074	GTEx	Pituitary
GTEX-1IDJC-0005-SM-A9G1C	3.2011273	2.1812103	1.9268893	GTEx	Blood
GTEX-1IDJC-0126-SM-C1YQC	3.9259882	5.984083	3.012693	GTEx	Spleen
GTEX-1IDJC-0226-SM-CMKG2	2.4705844	5.5707335	-0.45007643	GTEx	Adipose Tissue
GTEX-1IDJC-0426-SM-B2LW1	10.139323	12.657761	10.193519	GTEx	Blood Vessel
GTEX-1IDJC-0526-SM-AHZ2Q	3.8114085	5.4536796	2.104151	GTEx	Pancreas
GTEX-1IDJC-0726-SM-CL53G	4.06157	5.366024	2.2908046	GTEx	Esophagus
GTEX-1IDJC-0826-SM-A9SLO	8.331762	7.8746986	1.6722523	GTEx	Esophagus
GTEX-1IDJC-1026-SM-A96T2	4.037385	5.352505	2.4414282	GTEx	Thyroid
GTEX-1IDJC-1326-SM-CL53H	3.0054862	15.70005	3.5184922	GTEx	Large Intestine
GTEX-1IDJC-1526-SM-B2LW4	6.0027947	-0.9582497	13.148451	GTEx	Skin
GTEX-1IDJC-1926-SM-ACKWT	6.925862	9.378374	6.366245	GTEx	Tibial Nerve
GTEX-1IDJC-2026-SM-ADEIK	5.9168644	-2.8628087	5.8834143	GTEx	Muscle
GTEX-1IDJD-0006-SM-ARZLC	10.8436365	14.870333	6.5314283	GTEx	Blood
GTEX-1IDJD-0126-SM-C1YQZ	6.7086005	8.488468	6.132994	GTEx	Pancreas
GTEX-1IDJD-0226-SM-CKZOA	2.7905006	5.6294365	-0.17877847	GTEx	Heart
GTEX-1IDJD-0426-SM-CM2TO	4.6482577	5.7186766	5.13934	GTEx	Blood Vessel
GTEX-1IDJD-0926-SM-ACKWW	2.1770573	6.598639	1.3271421	GTEx	Adipose Tissue
GTEX-1IDJD-1226-SM-CM2TP	6.535075	8.136127	5.3703113	GTEx	Adipose Tissue
GTEX-1IDJD-1326-SM-CM2TQ	3.0178907	5.9160323	-0.109460086	GTEx	Muscle
GTEX-1IDJD-1426-SM-CM2TR	2.1878448	7.288352	1.0152783	GTEx	Blood Vessel
GTEX-1IDJD-1526-SM-CMKGA	7.246563	5.0465207	-2.6389468	GTEx	Tibial Nerve
GTEX-1IDJD-1626-SM-C1YRC	2.1401744	5.004507	2.6432157	GTEx	Esophagus
GTEX-1IDJD-2026-SM-A96TC	4.3046274	5.200902	3.4516518	GTEx	Prostate
GTEX-1IDJD-2226-SM-A96TD	3.5714653	14.525431	3.421112	GTEx	Large Intestine
GTEX-1IDJD-2326-SM-ACKWX	4.607303	6.8306246	6.527887	GTEx	Skin
GTEX-1IDJD-2426-SM-C1YS6	6.0210776	-0.94376695	13.134845	GTEx	Stomach
GTEX-1IDJE-0006-SM-A9G1B	3.3167412	1.9603001	2.0184643	GTEx	Blood
GTEX-1IDJE-0126-SM-C1YQ6	6.8236766	10.173505	6.909663	GTEx	Spleen
GTEX-1IDJE-0326-SM-CM2TD	3.272871	6.461758	2.1295993	GTEx	Heart
GTEX-1IDJE-0826-SM-CKZNZ	2.7932866	5.3150396	-0.3575487	GTEx	Breast
GTEX-1IDJE-1026-SM-ADEIE	4.6471834	5.6078997	10.752535	GTEx	Blood Vessel
GTEX-1IDJE-1126-SM-A96SO	3.2994695	14.843513	3.498471	GTEx	Ovary
GTEX-1IDJE-1426-SM-ADEIW	4.0365014	5.4035244	2.3518393	GTEx	Skin
GTEX-1IDJE-1526-SM-A9SLG	2.6972988	7.329802	1.5785977	GTEx	Esophagus
GTEX-1IDJE-2326-SM-A9SLH	6.385413	7.7620053	5.638365	GTEx	Tibial Nerve
GTEX-1IDJE-2426-SM-ACKWF	5.884531	-2.3591387	5.2672505	GTEx	Muscle
GTEX-1IDJF-0005-SM-ARU6P	3.2529001	15.110288	3.450708	GTEx	Blood
GTEX-1IDJF-0126-SM-CM2RS	3.4023678	6.4063463	3.2380438	GTEx	Skin
GTEX-1IDJF-0226-SM-CMKGE	6.954847	8.954789	6.236906	GTEx	Adipose Tissue
GTEX-1IDJF-0326-SM-ADEIG	3.445477	5.684391	0.24888256	GTEx	Muscle
GTEX-1IDJF-0426-SM-ACKWL	6.684414	7.9851584	6.8751493	GTEx	Blood Vessel
GTEX-1IDJF-0726-SM-CJI1U	5.8770304	6.33575	6.4269776	GTEx	Heart
GTEX-1IDJF-0826-SM-ARU7N	3.2862272	5.2009625	0.25663278	GTEx	Heart
GTEX-1IDJF-0926-SM-ARL85	4.3376894	5.3378434	3.2891946	GTEx	Blood Vessel
GTEX-1IDJF-1126-SM-ARU7O	7.245695	5.0894732	-2.4536757	GTEx	Esophagus
GTEX-1IDJF-1226-SM-C1YPX	3.8630667	5.427696	2.3432717	GTEx	Esophagus
GTEX-1IDJF-1326-SM-A9G2R	3.955354	5.4599223	2.6050227	GTEx	Esophagus
GTEX-1IDJF-1426-SM-ACKWK	4.0496707	5.8833203	3.8310442	GTEx	Stomach
GTEX-1IDJF-1726-SM-A9SLL	4.026376	5.38616	2.8212178	GTEx	Adipose Tissue
GTEX-1IDJF-1826-SM-CKZOE	3.051758	15.160457	3.5872452	GTEx	Large Intestine
GTEX-1IDJF-2026-SM-CL53V	2.4328706	5.2386894	2.7526898	GTEx	Skin
GTEX-1IDJF-2126-SM-AHZ2S	5.8378954	2.3650992	2.5555687	GTEx	Prostate
GTEX-1IDJF-2226-SM-AHZ2T	4.185309	5.807169	4.873446	GTEx	Testis
GTEX-1IDJF-2326-SM-ARL86	6.229911	-3.2433062	5.7217774	GTEx	Breast
GTEX-1IDJH-0006-SM-CMKFT	4.477289	2.7936327	4.8034167	GTEx	Blood
GTEX-1IDJH-0011-R10a-SM-ARZLK	4.574772	1.9932997	3.4433258	GTEx	Brain
GTEX-1IDJH-0011-R11b-SM-C1YRT	5.9471135	5.5001254	6.3628035	GTEx	Brain
GTEX-1IDJH-0011-R1b-SM-ARU6U	5.0733523	4.4020686	6.171999	GTEx	Brain
GTEX-1IDJH-0011-R3a-SM-CJI42	5.965931	5.3666677	6.1855903	GTEx	Brain
GTEX-1IDJH-0011-R5a-SM-CE6SR	5.3241305	4.5347824	5.960549	GTEx	Brain
GTEX-1IDJH-0011-R6a-SM-A9SLZ	5.3887362	4.6175404	5.9371915	GTEx	Brain
GTEX-1IDJH-0011-R7a-SM-A9SM1	4.8911123	4.246356	5.967521	GTEx	Brain
GTEX-1IDJH-0011-R8b-SM-ARZLL	5.8103747	3.1324985	5.522971	GTEx	Brain
GTEX-1IDJH-0011-R9a-SM-ADEIN	3.2150435	15.378111	3.4195738	GTEx	Brain
GTEX-1IDJH-0126-SM-D3L92	6.74162	10.132566	6.639158	GTEx	Skin
GTEX-1IDJH-0226-SM-CYPSB	3.3817246	15.478148	3.2758474	GTEx	Muscle
GTEX-1IDJH-0326-SM-A9SLQ	2.931812	5.8051987	-0.18688849	GTEx	Skin
GTEX-1IDJH-0526-SM-D4P38	2.2498465	8.089868	0.73607224	GTEx	Blood Vessel
GTEX-1IDJH-0626-SM-ARZMC	-0.6007078	5.6931033	6.9515405	GTEx	Tibial Nerve
GTEX-1IDJH-0726-SM-ARU7U	8.0374565	7.8261733	1.7705604	GTEx	Lung
GTEX-1IDJH-0826-SM-CE6SY	4.5868163	12.470106	8.800593	GTEx	Thyroid
GTEX-1IDJH-1026-SM-E9TKH	-0.66413194	12.152419	-0.10302103	GTEx	Heart
GTEX-1IDJH-1126-SM-COH3R	2.0945709	5.736905	-0.55338407	GTEx	Heart
GTEX-1IDJH-1226-SM-E6CJU	4.8167233	6.4187675	5.541403	GTEx	Blood Vessel
GTEX-1IDJH-1626-SM-A9SLP	6.3016405	8.747641	6.832226	GTEx	Adipose Tissue
GTEX-1IDJH-1726-SM-A96T3	6.13545	7.6936564	6.585014	GTEx	Adrenal Gland
GTEX-1IDJH-1826-SM-A96T4	3.4934366	5.597561	4.097151	GTEx	Esophagus
GTEX-1IDJH-1926-SM-ARU7T	3.5979452	8.576379	12.10268	GTEx	Esophagus
GTEX-1IDJH-2026-SM-CNNQX	4.976857	5.9285927	5.459438	GTEx	Esophagus
GTEX-1IDJH-2226-SM-E6CJV	3.6562917	-2.6782005	0.97627217	GTEx	Breast
GTEX-1IDJH-2326-SM-D4P2K	2.5245895	5.6150293	2.4319837	GTEx	Testis
GTEX-1IDJH-2426-SM-CNNQW	3.4588199	5.6062016	4.0237284	GTEx	Prostate
GTEX-1IDJH-2826-SM-CJI49	6.267489	6.535464	15.330708	GTEx	Large Intestine
GTEX-1IDJH-2926-SM-C1YQ5	5.8332996	5.0984626	6.2658525	GTEx	Pituitary
GTEX-1IDJH-3026-SM-CL53B	4.5337534	2.0194988	3.4799538	GTEx	Brain
GTEX-1IDJH-3126-SM-C1YQS	7.8450513	-1.3469454	0.9654809	GTEx	Brain
GTEX-1IDJI-0006-SM-CMKFJ	3.0591931	15.728307	3.4643404	GTEx	Blood
GTEX-1IDJI-0126-SM-CMKHS	2.1705153	7.3607078	0.9866187	GTEx	Skin
